"Dallas County,  Alabama","$              85,277",$           389,$           412,$           436
"Bourbon County,  Kansas","$              85,249",$           389,$           412,$           436
"Webster County,  Kentucky","$              85,245",$           389,$           412,$           436
"Walsh County,  North Dakota","$              85,207",$           389,$           412,$           435
"Schuyler County,  Illinois","$              85,206",$           389,$           412,$           435
"Potter County,  South Dakota","$              85,202",$           389,$           412,$           435
"Worth County,  Georgia","$              85,191",$           388,$           412,$           435
"Nance County,  Nebraska","$              85,181",$           388,$           412,$           435
"Rockcastle County,  Kentucky","$              85,178",$           388,$           412,$           435
"Richland County,  Illinois","$              85,002",$           388,$           411,$           434
"Brown County,  Nebraska","$              84,969",$           387,$           411,$           434
"Randolph County,  Arkansas","$              84,937",$           387,$           410,$           434
"Hutchinson County,  South Dakota","$              84,889",$           387,$           410,$           434
"Mississippi County,  Arkansas","$              84,832",$           387,$           410,$           434
"Perry County,  Mississippi","$              84,775",$           387,$           410,$           433
"Ritchie County,  West Virginia","$              84,770",$           387,$           410,$           433
"Lawrence County,  Kentucky","$              84,757",$           387,$           409,$           433
"Crawford County,  Illinois","$              84,695",$           386,$           409,$           433
"Clark County,  South Dakota","$              84,680",$           386,$           409,$           433
"Linn County,  Missouri","$              84,491",$           385,$           408,$           432
"Bertie County,  North Carolina","$              84,431",$           385,$           408,$           431
"Stark County,  Illinois","$              84,411",$           385,$           408,$           431
"Webster Parish,  Louisiana","$              84,409",$           385,$           408,$           431
"Douglas County,  South Dakota","$              84,367",$           385,$           408,$           431
"Rawlins County,  Kansas","$              84,320",$           385,$           407,$           431
"Bee County,  Texas","$              84,316",$           384,$           407,$           431
"Massac County,  Illinois","$              84,286",$           384,$           407,$           431
"Okmulgee County,  Oklahoma","$              84,202",$           384,$           407,$           430
"Powell County,  Kentucky","$              84,124",$           384,$           406,$           430
"Ringgold County,  Iowa","$              84,071",$           383,$           406,$           430
"Screven County,  Georgia","$              83,979",$           383,$           406,$           429
"Bon Homme County,  South Dakota","$              83,949",$           383,$           406,$           429
"Marion County,  Kansas","$              83,907",$           383,$           405,$           429
"Clay County,  Mississippi","$              83,905",$           383,$           405,$           429
"Thurston County,  Nebraska","$              83,804",$           382,$           405,$           428
"Caddo County,  Oklahoma","$              83,739",$           382,$           405,$           428
"Yukon-Koyukuk Census Area,  Alaska","$              83,696",$           382,$           404,$           428
"Arkansas County,  Arkansas","$              83,686",$           382,$           404,$           428
"Wright County,  Iowa","$              83,648",$           381,$           404,$           427
"Lee County,  Virginia","$              83,577",$           381,$           404,$           427
"Uvalde County,  Texas","$              83,565",$           381,$           404,$           427
"Esmeralda County,  Nevada","$              83,563",$           381,$           404,$           427
"Emanuel County,  Georgia","$              83,554",$           381,$           404,$           427
"Ware County,  Georgia","$              83,554",$           381,$           404,$           427
"Leake County,  Mississippi","$              83,491",$           381,$           403,$           427
"Knox County,  Illinois","$              83,469",$           381,$           403,$           427
"Nowata County,  Oklahoma","$              83,432",$           380,$           403,$           426
"Greene County,  Mississippi","$              83,388",$           380,$           403,$           426
"Jefferson Davis County,  Mississippi","$              83,285",$           380,$           402,$           426
"Sharp County,  Arkansas","$              83,269",$           380,$           402,$           426
"Union County,  Arkansas","$              83,269",$           380,$           402,$           426
"Hidalgo County,  New Mexico","$              83,253",$           380,$           402,$           425
"Garza County,  Texas","$              83,242",$           380,$           402,$           425
"Antelope County,  Nebraska","$              83,168",$           379,$           402,$           425
"Guadalupe County,  New Mexico","$              83,150",$           379,$           402,$           425
"Neshoba County,  Mississippi","$              83,078",$           379,$           401,$           425
"Adair County,  Oklahoma","$              83,023",$           379,$           401,$           424
"Newton County,  Mississippi","$              82,975",$           378,$           401,$           424
"Latimer County,  Oklahoma","$              82,921",$           378,$           401,$           424
"Jeff Davis County,  Georgia","$              82,915",$           378,$           401,$           424
"Iron County,  Michigan","$              82,864",$           378,$           400,$           423
"Wayne County,  Mississippi","$              82,768",$           377,$           400,$           423
"Mason County,  Illinois","$              82,754",$           377,$           400,$           423
"Cross County,  Arkansas","$              82,748",$           377,$           400,$           423
"Izard County,  Arkansas","$              82,748",$           377,$           400,$           423
"Dallam County,  Texas","$              82,705",$           377,$           400,$           423
"Robeson County,  North Carolina","$              82,505",$           376,$           399,$           422
"Calhoun County,  West Virginia","$              82,498",$           376,$           399,$           422
"St. Clair County,  Missouri","$              82,494",$           376,$           399,$           422
"Lynn County,  Texas","$              82,491",$           376,$           399,$           422
"Appanoose County,  Iowa","$              82,381",$           376,$           398,$           421
"Smith County,  Mississippi","$              82,355",$           376,$           398,$           421
"Perry County,  Illinois","$              82,243",$           375,$           397,$           420
"Seminole County,  Georgia","$              82,170",$           375,$           397,$           420
"Calhoun County,  Iowa","$              82,170",$           375,$           397,$           420
"Runnels County,  Texas","$              82,168",$           375,$           397,$           420
"West Carroll Parish,  Louisiana","$              82,133",$           375,$           397,$           420
"Bath County,  Kentucky","$              82,121",$           374,$           397,$           420
"Hayes County,  Nebraska","$              82,108",$           374,$           397,$           420
"Menifee County,  Kentucky","$              82,016",$           374,$           396,$           419
"Washita County,  Oklahoma","$              82,001",$           374,$           396,$           419
"Pike County,  Arkansas","$              81,914",$           374,$           396,$           419
"Casey County,  Kentucky","$              81,805",$           373,$           395,$           418
"Lake County,  Tennessee","$              81,761",$           373,$           395,$           418
"Edgar County,  Illinois","$              81,732",$           373,$           395,$           418
"Morgan County,  Kentucky","$              81,700",$           373,$           395,$           417
"Sullivan County,  Missouri","$              81,653",$           372,$           394,$           417
"Haakon County,  South Dakota","$              81,547",$           372,$           394,$           417
"Frio County,  Texas","$              81,524",$           372,$           394,$           417
"Lincoln County,  West Virginia","$              81,520",$           372,$           394,$           417
"Gove County,  Kansas","$              81,430",$           371,$           393,$           416
"Montgomery County,  Georgia","$              81,425",$           371,$           393,$           416
"Catahoula Parish,  Louisiana","$              81,409",$           371,$           393,$           416
"Macon County,  Alabama","$              81,372",$           371,$           393,$           416
"Yazoo County,  Mississippi","$              81,322",$           371,$           393,$           416
"Johnston County,  Oklahoma","$              81,285",$           371,$           393,$           415
"Wirt County,  West Virginia","$              81,263",$           371,$           393,$           415
"Grant County,  North Dakota","$              81,237",$           370,$           392,$           415
"Concordia Parish,  Louisiana","$              81,202",$           370,$           392,$           415
"Barnwell County,  South Carolina","$              81,189",$           370,$           392,$           415
"La Paz County,  Arizona","$              81,158",$           370,$           392,$           415
"Jerauld County,  South Dakota","$              81,130",$           370,$           392,$           415
"Jones County,  South Dakota","$              81,130",$           370,$           392,$           415
"Allen County,  Kansas","$              81,121",$           370,$           392,$           415
"Marion County,  Mississippi","$              81,115",$           370,$           392,$           415
"Hutchinson County,  Texas","$              81,094",$           370,$           392,$           414
"Knox County,  Kentucky","$              81,067",$           370,$           392,$           414
"Crenshaw County,  Alabama","$              81,055",$           370,$           392,$           414
"Callahan County,  Texas","$              81,018",$           369,$           391,$           414
"Trinity County,  Texas","$              80,879",$           369,$           391,$           413
"Okfuskee County,  Oklahoma","$              80,876",$           369,$           391,$           413
"Vermillion County,  Indiana","$              80,875",$           369,$           391,$           413
"Mason County,  West Virginia","$              80,846",$           369,$           391,$           413
"Deuel County,  Nebraska","$              80,837",$           369,$           391,$           413
"St. Helena Parish,  Louisiana","$              80,776",$           368,$           390,$           413
"Marion County,  South Carolina","$              80,763",$           368,$           390,$           413
"Spink County,  South Dakota","$              80,712",$           368,$           390,$           412
"Wabash County,  Illinois","$              80,711",$           368,$           390,$           412
"Poinsett County,  Arkansas","$              80,633",$           368,$           390,$           412
"Fillmore County,  Nebraska","$              80,625",$           368,$           390,$           412
"Decatur County,  Iowa","$              80,585",$           367,$           389,$           412
"Union County,  South Carolina","$              80,550",$           367,$           389,$           412
"Montgomery County,  Mississippi","$              80,495",$           367,$           389,$           411
"Logan County,  North Dakota","$              80,423",$           367,$           389,$           411
"McKean County,  Pennsylvania","$              80,399",$           367,$           388,$           411
"Taylor County,  Iowa","$              80,374",$           367,$           388,$           411
"Lawrence County,  Arkansas","$              80,351",$           366,$           388,$           411
"Hampton County,  South Carolina","$              80,337",$           366,$           388,$           411
"Conecuh County,  Alabama","$              80,316",$           366,$           388,$           410
"Wayne County,  Illinois","$              80,302",$           366,$           388,$           410
"McMullen County,  Texas","$              80,235",$           366,$           388,$           410
"Covington County,  Mississippi","$              80,185",$           366,$           387,$           410
"Winston County,  Mississippi","$              80,185",$           366,$           387,$           410
"Nelson County,  North Dakota","$              80,117",$           365,$           387,$           409
"Webster County,  Nebraska","$              80,095",$           365,$           387,$           409
"Amite County,  Mississippi","$              80,082",$           365,$           387,$           409
"Delta County,  Texas","$              80,074",$           365,$           387,$           409
"Jefferson County,  Nebraska","$              79,990",$           365,$           386,$           409
"Webster County,  Mississippi","$              79,978",$           365,$           386,$           409
"Green County,  Kentucky","$              79,907",$           364,$           386,$           408
"Neosho County,  Kansas","$              79,779",$           364,$           385,$           408
"Choctaw County,  Mississippi","$              79,772",$           364,$           385,$           408
"McCurtain County,  Oklahoma","$              79,751",$           364,$           385,$           408
"Hamilton County,  Florida","$              79,577",$           363,$           384,$           407
"Dade County,  Missouri","$              79,552",$           363,$           384,$           407
"Pike County,  Kentucky","$              79,486",$           362,$           384,$           406
"Columbia County,  Arkansas","$              79,413",$           362,$           384,$           406
"Hempstead County,  Arkansas","$              79,413",$           362,$           384,$           406
"Phillips County,  Kansas","$              79,366",$           362,$           383,$           406
"Cotton County,  Oklahoma","$              79,342",$           362,$           383,$           405
"LaSalle Parish,  Louisiana","$              79,340",$           362,$           383,$           405
"Dickenson County,  Virginia","$              79,281",$           362,$           383,$           405
"Metcalfe County,  Kentucky","$              79,275",$           362,$           383,$           405
"Jim Wells County,  Texas","$              79,268",$           361,$           383,$           405
"Baker County,  Georgia","$              79,120",$           361,$           382,$           404
"Clay County,  Illinois","$              78,872",$           360,$           381,$           403
"Clark County,  Kansas","$              78,850",$           360,$           381,$           403
"Lane County,  Kansas","$              78,850",$           360,$           381,$           403
"Stephens County,  Texas","$              78,839",$           360,$           381,$           403
"Newton County,  Texas","$              78,731",$           359,$           380,$           402
"Clay County,  West Virginia","$              78,637",$           359,$           380,$           402
"Leflore County,  Mississippi","$              78,635",$           359,$           380,$           402
"Bienville Parish,  Louisiana","$              78,616",$           359,$           380,$           402
"Sevier County,  Arkansas","$              78,579",$           358,$           380,$           402
"Greene County,  Illinois","$              78,565",$           358,$           380,$           401
"Monroe County,  Kentucky","$              78,537",$           358,$           379,$           401
"Shelby County,  Texas","$              78,516",$           358,$           379,$           401
"Cass County,  Illinois","$              78,463",$           358,$           379,$           401
"Schleicher County,  Texas","$              78,302",$           357,$           378,$           400
"Dundy County,  Nebraska","$              78,294",$           357,$           378,$           400
"New Madrid County,  Missouri","$              78,291",$           357,$           378,$           400
"Allegany County,  New York","$              78,265",$           357,$           378,$           400
"Edwards County,  Texas","$              78,194",$           357,$           378,$           400
"Dodge County,  Georgia","$              78,125",$           356,$           377,$           399
"Grant County,  Oklahoma","$              78,115",$           356,$           377,$           399
"Barber County,  Kansas","$              78,024",$           356,$           377,$           399
"Pawnee County,  Kansas","$              78,024",$           356,$           377,$           399
"Harper County,  Oklahoma","$              78,013",$           356,$           377,$           399
"Bacon County,  Georgia","$              77,912",$           355,$           376,$           398
"Rooks County,  Kansas","$              77,818",$           355,$           376,$           398
"Washington County,  Kansas","$              77,715",$           354,$           375,$           397
"Yalobusha County,  Mississippi","$              77,705",$           354,$           375,$           397
"Sioux County,  North Dakota","$              77,674",$           354,$           375,$           397
"Perkins County,  South Dakota","$              77,580",$           354,$           375,$           396
"Pocahontas County,  Iowa","$              77,523",$           354,$           375,$           396
"Dixie County,  Florida","$              77,520",$           354,$           375,$           396
"Bradley County,  Arkansas","$              77,433",$           353,$           374,$           396
"Jones County,  Texas","$              77,417",$           353,$           374,$           396
"Turner County,  Georgia","$              77,380",$           353,$           374,$           395
"Kittson County,  Minnesota","$              77,339",$           353,$           374,$           395
"Labette County,  Kansas","$              77,302",$           353,$           373,$           395
"Perry County,  Kentucky","$              77,272",$           352,$           373,$           395
"Rice County,  Kansas","$              77,199",$           352,$           373,$           394
"Franklin County,  Mississippi","$              77,188",$           352,$           373,$           394
"Mississippi County,  Missouri","$              77,135",$           352,$           373,$           394
"Pemiscot County,  Missouri","$              77,029",$           351,$           372,$           394
"Gray County,  Texas","$              77,013",$           351,$           372,$           394
"Cameron County,  Pennsylvania","$              76,958",$           351,$           372,$           393
"Washington County,  Mississippi","$              76,878",$           351,$           371,$           393
"Floyd County,  Kentucky","$              76,850",$           350,$           371,$           393
"Appling County,  Georgia","$              76,742",$           350,$           371,$           392
"Elliott County,  Kentucky","$              76,640",$           349,$           370,$           392
"Harrison County,  Missouri","$              76,504",$           349,$           370,$           391
"Vermilion County,  Illinois","$              76,440",$           349,$           369,$           391
"Wayne County,  Missouri","$              76,399",$           348,$           369,$           390
"Montgomery County,  Kansas","$              76,373",$           348,$           369,$           390
"Pike County,  Illinois","$              76,318",$           348,$           369,$           390
"Keya Paha County,  Nebraska","$              76,281",$           348,$           369,$           390
"Panola County,  Mississippi","$              76,258",$           348,$           368,$           390
"Schuyler County,  Missouri","$              76,189",$           347,$           368,$           389
"Alfalfa County,  Oklahoma","$              76,173",$           347,$           368,$           389
"Knox County,  Missouri","$              76,084",$           347,$           368,$           389
"Norton County,  Kansas","$              76,063",$           347,$           367,$           389
"La Salle County,  Texas","$              76,046",$           347,$           367,$           389
"Swisher County,  Texas","$              76,046",$           347,$           367,$           389
"Sanborn County,  South Dakota","$              76,013",$           347,$           367,$           388
"Gogebic County,  Michigan","$              75,733",$           345,$           366,$           387
"Kent County,  Texas","$              75,724",$           345,$           366,$           387
"Treutlen County,  Georgia","$              75,571",$           345,$           365,$           386
"Cloud County,  Kansas","$              75,547",$           345,$           365,$           386
"Comanche County,  Kansas","$              75,547",$           345,$           365,$           386
"Eddy County,  North Dakota","$              75,536",$           344,$           365,$           386
"Aurora County,  South Dakota","$              75,491",$           344,$           365,$           386
"Lamar County,  Alabama","$              75,461",$           344,$           365,$           386
"Little River County,  Arkansas","$              75,453",$           344,$           365,$           386
"Pawnee County,  Nebraska","$              75,328",$           344,$           364,$           385
"Winn Parish,  Louisiana","$              75,202",$           343,$           363,$           384
"Attala County,  Mississippi","$              75,122",$           343,$           363,$           384
"Sheridan County,  Nebraska","$              75,116",$           343,$           363,$           384
"Edwards County,  Illinois","$              75,092",$           342,$           363,$           384
"Ontonagon County,  Michigan","$              75,085",$           342,$           363,$           384
"Wilbarger County,  Texas","$              75,079",$           342,$           363,$           384
"Pushmataha County,  Oklahoma","$              75,048",$           342,$           363,$           384
"Rolette County,  North Dakota","$              75,027",$           342,$           362,$           383
"Estill County,  Kentucky","$              74,847",$           341,$           362,$           382
"Clarke County,  Mississippi","$              74,398",$           339,$           359,$           380
"Lee County,  South Carolina","$              74,370",$           339,$           359,$           380
"Towner County,  North Dakota","$              74,315",$           339,$           359,$           380
"Wilcox County,  Georgia","$              74,293",$           339,$           359,$           380
"Stanton County,  Kansas","$              74,206",$           338,$           359,$           379
"McKinley County,  New Mexico","$              74,128",$           338,$           358,$           379
"Quay County,  New Mexico","$              74,025",$           338,$           358,$           378
"Hickman County,  Kentucky","$              74,004",$           337,$           358,$           378
"Calhoun County,  Arkansas","$              73,994",$           337,$           357,$           378
"Sunflower County,  Mississippi","$              73,985",$           337,$           357,$           378
"Lawrence County,  Illinois","$              73,968",$           337,$           357,$           378
"Scott County,  Mississippi","$              73,882",$           337,$           357,$           378
"Covington city,  Virginia","$              73,859",$           337,$           357,$           377
"Owsley County,  Kentucky","$              73,793",$           337,$           357,$           377
"Brantley County,  Georgia","$              73,725",$           336,$           356,$           377
"Jackson County,  Kentucky","$              73,688",$           336,$           356,$           377
"Pecos County,  Texas","$              73,683",$           336,$           356,$           377
"Throckmorton County,  Texas","$              73,683",$           336,$           356,$           377
"Jefferson County,  Georgia","$              73,655",$           336,$           356,$           376
"Blackford County,  Indiana","$              73,628",$           336,$           356,$           376
"McIntosh County,  North Dakota","$              73,602",$           336,$           356,$           376
"Buchanan County,  Virginia","$              73,552",$           335,$           355,$           376
"Wilkinson County,  Georgia","$              73,548",$           335,$           355,$           376
"Greeley County,  Nebraska","$              73,527",$           335,$           355,$           376
"Marion County,  Illinois","$              73,457",$           335,$           355,$           375
"Richardson County,  Nebraska","$              73,421",$           335,$           355,$           375
"Sumter County,  Alabama","$              73,351",$           334,$           354,$           375
"Mingo County,  West Virginia","$              73,309",$           334,$           354,$           375
"Steele County,  North Dakota","$              73,297",$           334,$           354,$           375
"Kemper County,  Mississippi","$              73,262",$           334,$           354,$           374
"Gallatin County,  Illinois","$              73,048",$           333,$           353,$           373
"Bailey County,  Texas","$              73,038",$           333,$           353,$           373
"Terry County,  Texas","$              73,038",$           333,$           353,$           373
"Dunklin County,  Missouri","$              73,036",$           333,$           353,$           373
"Clay County,  Arkansas","$              72,952",$           333,$           352,$           373
"Perry County,  Alabama","$              72,928",$           333,$           352,$           373
"Chattooga County,  Georgia","$              72,910",$           332,$           352,$           373
"Williamsburg County,  South Carolina","$              72,878",$           332,$           352,$           372
"Choctaw County,  Alabama","$              72,823",$           332,$           352,$           372
"Seminole County,  Oklahoma","$              72,799",$           332,$           352,$           372
"Ness County,  Kansas","$              72,761",$           332,$           352,$           372
"Scott County,  Arkansas","$              72,743",$           332,$           351,$           372
"Audubon County,  Iowa","$              72,664",$           331,$           351,$           371
"Benton County,  Mississippi","$              72,642",$           331,$           351,$           371
"Baylor County,  Texas","$              72,179",$           329,$           349,$           369
"Starr County,  Texas","$              72,179",$           329,$           349,$           369
"Rush County,  Kansas","$              72,142",$           329,$           349,$           369
"Bennett County,  South Dakota","$              72,046",$           329,$           348,$           368
"Saline County,  Illinois","$              72,027",$           328,$           348,$           368
"Lewis County,  Kentucky","$              72,001",$           328,$           348,$           368
"Graham County,  Kansas","$              71,832",$           328,$           347,$           367
"Quitman County,  Georgia","$              71,739",$           327,$           347,$           367
"Randolph County,  Georgia","$              71,633",$           327,$           346,$           366
"Gregory County,  South Dakota","$              71,628",$           327,$           346,$           366
"Dillon County,  South Carolina","$              71,600",$           327,$           346,$           366
"Terrell County,  Texas","$              71,535",$           326,$           346,$           366
"Thayer County,  Nebraska","$              71,514",$           326,$           346,$           365
"Franklin County,  Illinois","$              71,414",$           326,$           345,$           365
"Dawson County,  Texas","$              71,320",$           325,$           345,$           364
"White County,  Illinois","$              71,209",$           325,$           344,$           364
"Lincoln County,  Kansas","$              71,110",$           324,$           344,$           363
"Ashley County,  Arkansas","$              71,076",$           324,$           343,$           363
"Greene County,  Alabama","$              71,073",$           324,$           343,$           363
"Nolan County,  Texas","$              70,998",$           324,$           343,$           363
"Sterling County,  Texas","$              70,998",$           324,$           343,$           363
"Hughes County,  Oklahoma","$              70,958",$           324,$           343,$           363
"Glascock County,  Georgia","$              70,887",$           323,$           342,$           362
"Coleman County,  Texas","$              70,783",$           323,$           342,$           362
"Ouachita County,  Arkansas","$              70,763",$           323,$           342,$           362
"Webster County,  West Virginia","$              70,624",$           322,$           341,$           361
"Briscoe County,  Texas","$              70,568",$           322,$           341,$           361
"Mitchell County,  Texas","$              70,568",$           322,$           341,$           361
"East Carroll Parish,  Louisiana","$              70,547",$           322,$           341,$           361
"Bullock County,  Alabama","$              70,501",$           321,$           341,$           360
"Hancock County,  Georgia","$              70,355",$           321,$           340,$           360
"Benson County,  North Dakota","$              70,141",$           320,$           339,$           358
"Caldwell Parish,  Louisiana","$              70,134",$           320,$           339,$           358
"Bamberg County,  South Carolina","$              70,108",$           320,$           339,$           358
"Wyoming County,  West Virginia","$              70,108",$           320,$           339,$           358
"Taylor County,  Georgia","$              70,036",$           319,$           338,$           358
"Dimmit County,  Texas","$              70,031",$           319,$           338,$           358
"Red River County,  Texas","$              70,031",$           319,$           338,$           358
"Lee County,  Arkansas","$              69,929",$           319,$           338,$           357
"Phillips County,  Arkansas","$              69,929",$           319,$           338,$           357
"Donley County,  Texas","$              69,924",$           319,$           338,$           357
"Clinton County,  Kentucky","$              69,682",$           318,$           337,$           356
"Jasper County,  Mississippi","$              69,542",$           317,$           336,$           355
"Harding County,  New Mexico","$              69,514",$           317,$           336,$           355
"De Baca County,  New Mexico","$              69,412",$           317,$           335,$           355
"Wolfe County,  Kentucky","$              69,260",$           316,$           335,$           354
"Furnas County,  Nebraska","$              69,183",$           315,$           334,$           354
"Martin County,  Kentucky","$              69,049",$           315,$           334,$           353
"Kinney County,  Texas","$              68,957",$           314,$           333,$           352
"Harper County,  Kansas","$              68,839",$           314,$           333,$           352
"Wilson County,  Kansas","$              68,839",$           314,$           333,$           352
"Calhoun County,  Mississippi","$              68,818",$           314,$           332,$           352
"Campbell County,  South Dakota","$              68,809",$           314,$           332,$           352
"Lafayette County,  Arkansas","$              68,679",$           313,$           332,$           351
"Dewey County,  South Dakota","$              68,600",$           313,$           331,$           351
"Lincoln County,  Arkansas","$              68,478",$           312,$           331,$           350
"Johnson County,  Georgia","$              68,333",$           312,$           330,$           349
"Smith County,  Kansas","$              68,323",$           312,$           330,$           349
"Prairie County,  Arkansas","$              68,054",$           310,$           329,$           348
"Lee County,  Kentucky","$              67,679",$           309,$           327,$           346
"Boyd County,  Nebraska","$              67,594",$           308,$           327,$           345
"Upton County,  Texas","$              67,561",$           308,$           326,$           345
"Liberty County,  Florida","$              67,559",$           308,$           326,$           345
"Lamb County,  Texas","$              67,346",$           307,$           325,$           344
"Greer County,  Oklahoma","$              67,277",$           307,$           325,$           344
"Dallas County,  Arkansas","$              67,220",$           307,$           325,$           343
"Clinch County,  Georgia","$              67,162",$           306,$           324,$           343
"Fulton County,  Kentucky","$              67,046",$           306,$           324,$           343
"Magoffin County,  Kentucky","$              66,730",$           304,$           322,$           341
"Atkinson County,  Georgia","$              66,524",$           303,$           321,$           340
"Brooks County,  Texas","$              66,486",$           303,$           321,$           340
"Woodruff County,  Arkansas","$              66,386",$           303,$           321,$           339
"Jim Hogg County,  Texas","$              66,379",$           303,$           321,$           339
"Humphreys County,  Mississippi","$              66,339",$           303,$           321,$           339
"Warren County,  Georgia","$              66,311",$           302,$           320,$           339
"Madison Parish,  Louisiana","$              66,306",$           302,$           320,$           339
"Nuckolls County,  Nebraska","$              66,005",$           301,$           319,$           337
"Chickasaw County,  Mississippi","$              65,925",$           301,$           319,$           337
"Franklin County,  Nebraska","$              65,687",$           300,$           317,$           336
"Chicot County,  Arkansas","$              65,657",$           299,$           317,$           336
"Tallahatchie County,  Mississippi","$              65,512",$           299,$           317,$           335
"Decatur County,  Kansas","$              65,433",$           298,$           316,$           334
"Nevada County,  Arkansas","$              65,344",$           298,$           316,$           334
"Chautauqua County,  Kansas","$              65,330",$           298,$           316,$           334
"Menard County,  Texas","$              65,305",$           298,$           316,$           334
"Macon County,  Georgia","$              65,246",$           298,$           315,$           333
"Zapata County,  Texas","$              65,198",$           297,$           315,$           333
"Fisher County,  Texas","$              64,983",$           296,$           314,$           332
"Floyd County,  Texas","$              64,983",$           296,$           314,$           332
"Pulaski County,  Illinois","$              64,875",$           296,$           313,$           332
"McCreary County,  Kentucky","$              64,622",$           295,$           312,$           330
"Hardin County,  Illinois","$              64,568",$           294,$           312,$           330
"St. Francis County,  Arkansas","$              64,510",$           294,$           312,$           330
"Coahoma County,  Mississippi","$              64,479",$           294,$           312,$           329
"Marlboro County,  South Carolina","$              64,461",$           294,$           311,$           329
"Tensas Parish,  Louisiana","$              64,341",$           293,$           311,$           329
"Eastland County,  Texas","$              64,231",$           293,$           310,$           328
"Kiowa County,  Oklahoma","$              63,903",$           291,$           309,$           327
"Jackson County,  Arkansas","$              63,885",$           291,$           309,$           326
"Stafford County,  Kansas","$              63,782",$           291,$           308,$           326
"Clay County,  Georgia","$              63,756",$           291,$           308,$           326
"Worth County,  Missouri","$              63,683",$           290,$           308,$           325
"Osborne County,  Kansas","$              63,266",$           289,$           306,$           323
"Edwards County,  Kansas","$              63,163",$           288,$           305,$           323
"Greenwood County,  Kansas","$              63,059",$           288,$           305,$           322
"Claiborne County,  Mississippi","$              63,032",$           287,$           305,$           322
"Jenkins County,  Georgia","$              62,905",$           287,$           304,$           321
"Taliaferro County,  Georgia","$              62,905",$           287,$           304,$           321
"Bell County,  Kentucky","$              62,619",$           286,$           303,$           320
"Winkler County,  Texas","$              62,512",$           285,$           302,$           319
"Republic County,  Kansas","$              62,440",$           285,$           302,$           319
"Wilkinson County,  Mississippi","$              62,412",$           285,$           302,$           319
"Hitchcock County,  Nebraska","$              61,873",$           282,$           299,$           316
"Letcher County,  Kentucky","$              61,670",$           281,$           298,$           315
"Motley County,  Texas","$              61,546",$           281,$           297,$           315
"Culberson County,  Texas","$              61,223",$           279,$           296,$           313
"Jefferson County,  Oklahoma","$              61,040",$           278,$           295,$           312
"Webster County,  Georgia","$              60,882",$           278,$           294,$           311
"Crosby County,  Texas","$              60,734",$           277,$           293,$           310
"Twiggs County,  Georgia","$              60,335",$           275,$           292,$           308
"Collingsworth County,  Texas","$              59,935",$           273,$           290,$           306
"Ziebach County,  South Dakota","$              59,620",$           272,$           288,$           305
"Noxubee County,  Mississippi","$              59,312",$           270,$           287,$           303
"Telfair County,  Georgia","$              59,179",$           270,$           286,$           302
"Desha County,  Arkansas","$              59,091",$           269,$           285,$           302
"Jefferson County,  Mississippi","$              59,002",$           269,$           285,$           302
"Cimarron County,  Oklahoma","$              58,689",$           268,$           284,$           300
"Echols County,  Georgia","$              58,680",$           268,$           284,$           300
"Clay County,  Kentucky","$              58,613",$           267,$           283,$           300
"Grant County,  Nebraska","$              58,588",$           267,$           283,$           299
"Jackson County,  South Dakota","$              58,263",$           266,$           281,$           298
"Dickens County,  Texas","$              58,216",$           265,$           281,$           297
"Stonewall County,  Texas","$              57,679",$           263,$           279,$           295
"McPherson County,  South Dakota","$              56,906",$           259,$           275,$           291
"Reeves County,  Texas","$              56,820",$           259,$           275,$           290
"Monroe County,  Arkansas","$              56,798",$           259,$           274,$           290
"Harlan County,  Kentucky","$              56,399",$           257,$           272,$           288
"Corson County,  South Dakota","$              55,653",$           254,$           269,$           284
"Allendale County,  South Carolina","$              55,511",$           253,$           268,$           284
"Jewell County,  Kansas","$              55,422",$           253,$           268,$           283
"Tillman County,  Oklahoma","$              55,315",$           252,$           267,$           283
"Stewart County,  Georgia","$              55,135",$           251,$           266,$           282
"Woodson County,  Kansas","$              54,906",$           250,$           265,$           281
"Knott County,  Kentucky","$              54,818",$           250,$           265,$           280
"Presidio County,  Texas","$              54,457",$           248,$           263,$           278
"Alexander County,  Illinois","$              54,352",$           248,$           263,$           278
"Buffalo County,  South Dakota","$              53,669",$           245,$           259,$           274
"Quitman County,  Mississippi","$              53,112",$           242,$           257,$           271
"Haskell County,  Texas","$              52,845",$           241,$           255,$           270
"Sharkey County,  Mississippi","$              52,802",$           241,$           255,$           270
"Willacy County,  Texas","$              52,738",$           240,$           255,$           269
"Breathitt County,  Kentucky","$              52,709",$           240,$           255,$           269
"Holmes County,  Mississippi","$              52,285",$           238,$           253,$           267
"Calhoun County,  Georgia","$              52,154",$           238,$           252,$           267
"Duval County,  Texas","$              52,094",$           238,$           252,$           266
"Issaquena County,  Mississippi","$              51,872",$           237,$           251,$           265
"Apache County,  Arizona","$              51,798",$           236,$           250,$           265
"Leslie County,  Kentucky","$              51,550",$           235,$           249,$           263
"Foard County,  Texas","$              50,912",$           232,$           246,$           260
"Harmon County,  Oklahoma","$              50,816",$           232,$           246,$           260
"Elk County,  Kansas","$              49,849",$           227,$           241,$           255
"Wheeler County,  Georgia","$              49,813",$           227,$           241,$           255
"Cottle County,  Texas","$              48,012",$           219,$           232,$           245
"Knox County,  Texas","$              47,690",$           217,$           230,$           244
